Time,Station,Load,EV_count
348,8,95,3
348,9,91,3
348,10,76,3
349,1,291,11
349,2,41,2
349,3,63,2
349,4,184,6
349,5,20,1
349,6,30,1
349,7,24,1
349,8,95,3
349,9,91,3
349,10,76,3
350,1,291,11
350,2,41,2
350,3,63,2
350,4,184,6
350,5,20,1
350,6,30,1
350,7,24,1
350,8,95,3
350,9,91,3
350,10,105,4
351,1,291,11
351,2,41,2
351,3,63,2
351,4,184,6
351,5,20,1
351,6,59,2
351,7,24,1
351,8,95,3
351,9,91,3
351,10,105,4
352,1,291,11
352,2,41,2
352,3,63,2
352,4,184,6
352,5,20,1
352,6,59,2
352,7,24,1
352,8,95,3
352,9,91,3
352,10,105,4
353,1,291,11
353,2,41,2
353,3,63,2
353,4,184,6
353,5,20,1
353,6,99,3
353,7,24,1
353,8,95,3
353,9,91,3
353,10,105,4
354,1,291,11
354,2,41,2
354,3,63,2
354,4,184,6
354,5,20,1
354,6,99,3
354,7,24,1
354,8,95,3
354,9,56,2
354,10,105,4
355,1,291,11
355,2,41,2
355,3,63,2
355,4,184,6
355,5,20,1
355,6,99,3
355,7,24,1
355,8,95,3
355,9,44,1
355,10,105,4
356,1,291,11
356,2,41,2
356,3,63,2
356,4,184,6
356,5,20,1
356,6,99,3
356,7,24,1
356,8,95,3
356,9,0,0
356,10,105,4
357,1,291,11
357,2,41,2
357,3,63,2
357,4,184,6
357,5,20,1
357,6,99,3
357,7,24,1
357,8,95,3
357,9,0,0
357,10,105,4
358,1,291,11
358,2,41,2
358,3,63,2
358,4,184,6
358,5,20,1
358,6,99,3
358,7,24,1
358,8,95,3
358,9,0,0
358,10,105,4
359,1,291,11
359,2,41,2
359,3,63,2
359,4,184,6
359,5,20,1
359,6,99,3
359,7,24,1
359,8,95,3
359,9,46,1
359,10,105,4
360,1,291,11
360,2,41,2
360,3,63,2
360,4,184,6
360,5,20,1
360,6,135,4
360,7,24,1
360,8,95,3
360,9,46,1
360,10,105,4
361,1,291,11
361,2,41,2
361,3,63,2
361,4,184,6
361,5,0,0
361,6,135,4
361,7,24,1
361,8,95,3
361,9,75,2
361,10,105,4
362,1,291,11
362,2,41,2
362,3,63,2
362,4,184,6
362,5,47,1
362,6,135,4
362,7,24,1
362,8,55,2
362,9,75,2
362,10,105,4
363,1,291,11
363,2,21,1
363,3,63,2
363,4,184,6
363,5,47,1
363,6,135,4
363,7,24,1
363,8,24,1
363,9,75,2
363,10,139,5
364,1,291,11
364,2,0,0
364,3,63,2
364,4,184,6
364,5,47,1
364,6,135,4
364,7,24,1
364,8,0,0
364,9,29,1
364,10,139,5
365,1,291,11
365,2,0,0
365,3,63,2
365,4,184,6
365,5,47,1
365,6,135,4
365,7,24,1
365,8,0,0
365,9,29,1
365,10,139,5
366,1,291,11
366,2,0,0
366,3,63,2
366,4,184,6
366,5,47,1
366,6,172,5
366,7,24,1
366,8,0,0
366,9,29,1
366,10,139,5
367,1,291,11
367,2,0,0
367,3,23,1
367,4,184,6
367,5,80,2
367,6,172,5
367,7,24,1
367,8,0,0
367,9,29,1
367,10,139,5
368,1,291,11
368,2,0,0
368,3,0,0
368,4,184,6
368,5,96,3
368,6,172,5
368,7,24,1
368,8,0,0
368,9,29,1
368,10,139,5
369,1,291,11
369,2,0,0
369,3,0,0
369,4,184,6
369,5,96,3
369,6,172,5
369,7,24,1
369,8,0,0
369,9,29,1
369,10,139,5
370,1,291,11
370,2,0,0
370,3,0,0
370,4,184,6
370,5,96,3
370,6,172,5
370,7,24,1
370,8,0,0
370,9,29,1
370,10,139,5
371,1,291,11
371,2,0,0
371,3,0,0
371,4,184,6
371,5,96,3
371,6,172,5
371,7,24,1
371,8,0,0
371,9,29,1
371,10,139,5
372,1,291,11
372,2,0,0
372,3,0,0
372,4,184,6
372,5,96,3
372,6,172,5
372,7,24,1
372,8,0,0
372,9,29,1
372,10,164,6
373,1,291,11
373,2,0,0
373,3,0,0
373,4,184,6
373,5,96,3
373,6,172,5
373,7,24,1
373,8,0,0
373,9,29,1
373,10,164,6
374,1,291,11
374,2,0,0
374,3,47,1
374,4,184,6
374,5,96,3
374,6,172,5
374,7,24,1
374,8,0,0
374,9,29,1
374,10,164,6
375,1,291,11
375,2,0,0
375,3,47,1
375,4,184,6
375,5,96,3
375,6,172,5
375,7,24,1
375,8,0,0
375,9,29,1
375,10,187,7
376,1,291,11
376,2,0,0
376,3,47,1
376,4,184,6
376,5,96,3
376,6,206,6
376,7,24,1
376,8,0,0
376,9,29,1
376,10,187,7
377,1,291,11
377,2,0,0
377,3,47,1
377,4,184,6
377,5,96,3
377,6,206,6
377,7,24,1
377,8,0,0
377,9,29,1
377,10,187,7
378,1,291,11
378,2,0,0
378,3,47,1
378,4,184,6
378,5,96,3
378,6,206,6
378,7,24,1
378,8,0,0
378,9,29,1
378,10,230,8
379,1,291,11
379,2,0,0
379,3,47,1
379,4,145,5
379,5,144,4
379,6,206,6
379,7,24,1
379,8,0,0
379,9,29,1
379,10,230,8
380,1,291,11
380,2,0,0
380,3,47,1
380,4,115,4
380,5,144,4
380,6,206,6
380,7,24,1
380,8,0,0
380,9,29,1
380,10,230,8
381,1,291,11
381,2,0,0
381,3,47,1
381,4,77,3
381,5,144,4
381,6,206,6
381,7,24,1
381,8,0,0
381,9,48,2
381,10,230,8
382,1,291,11
382,2,45,1
382,3,47,1
382,4,65,2
382,5,144,4
382,6,206,6
382,7,24,1
382,8,0,0
382,9,48,2
382,10,230,8
383,1,291,11
383,2,45,1
383,3,47,1
383,4,42,1
383,5,144,4
383,6,206,6
383,7,24,1
383,8,0,0
383,9,48,2
383,10,230,8
384,1,333,12
384,2,45,1
384,3,47,1
384,4,0,0
384,5,144,4
384,6,206,6
384,7,24,1
384,8,0,0
384,9,48,2
384,10,230,8
385,1,333,12
385,2,45,1
385,3,47,1
385,4,0,0
385,5,144,4
385,6,206,6
385,7,24,1
385,8,23,1
385,9,48,2
385,10,230,8
386,1,333,12
386,2,45,1
386,3,47,1
386,4,26,1
386,5,144,4
386,6,206,6
386,7,24,1
386,8,23,1
386,9,48,2
386,10,230,8
387,1,333,12
387,2,45,1
387,3,47,1
387,4,26,1
387,5,144,4
387,6,206,6
387,7,24,1
387,8,23,1
387,9,48,2
387,10,241,9
388,1,333,12
388,2,45,1
388,3,47,1
388,4,26,1
388,5,97,3
388,6,206,6
388,7,24,1
388,8,23,1
388,9,19,1
388,10,241,9
389,1,361,13
389,2,45,1
389,3,47,1
389,4,26,1
389,5,64,2
389,6,206,6
389,7,24,1
389,8,23,1
389,9,19,1
389,10,241,9
390,1,361,13
390,2,45,1
390,3,47,1
390,4,26,1
390,5,64,2
390,6,206,6
390,7,24,1
390,8,55,2
390,9,19,1
390,10,241,9
391,1,361,13
391,2,45,1
391,3,47,1
391,4,26,1
391,5,95,3
391,6,206,6
391,7,24,1
391,8,55,2
391,9,19,1
391,10,241,9
392,1,361,13
392,2,45,1
392,3,47,1
392,4,26,1
392,5,95,3
392,6,239,7
392,7,24,1
392,8,55,2
392,9,19,1
392,10,196,8
393,1,361,13
393,2,45,1
393,3,67,2
393,4,26,1
393,5,95,3
393,6,239,7
393,7,24,1
393,8,55,2
393,9,0,0
393,10,176,7
394,1,361,13
394,2,45,1
394,3,67,2
394,4,0,0
394,5,95,3
394,6,209,6
394,7,24,1
394,8,32,1
394,9,0,0
394,10,165,6
395,1,361,13
395,2,45,1
395,3,67,2
395,4,0,0
395,5,95,3
395,6,222,6
395,7,24,1
395,8,32,1
395,9,0,0
395,10,136,5
396,1,361,13
396,2,45,1
396,3,67,2
396,4,0,0
396,5,95,3
396,6,231,6
396,7,24,1
396,8,32,1
396,9,0,0
396,10,136,5
397,1,361,13
397,2,45,1
397,3,67,2
397,4,0,0
397,5,95,3
397,6,195,5
397,7,24,1
397,8,32,1
397,9,0,0
397,10,136,5
398,1,361,13
398,2,45,1
398,3,67,2
398,4,0,0
398,5,95,3
398,6,158,4
398,7,24,1
398,8,32,1
398,9,0,0
398,10,136,5
399,1,361,13
399,2,45,1
399,3,67,2
399,4,0,0
399,5,119,4
399,6,124,3
399,7,24,1
399,8,32,1
399,9,0,0
399,10,136,5
400,1,361,13
400,2,45,1
400,3,67,2
400,4,0,0
400,5,119,4
400,6,124,3
400,7,24,1
400,8,32,1
400,9,0,0
400,10,136,5
401,1,361,13
401,2,45,1
401,3,67,2
401,4,0,0
401,5,119,4
401,6,124,3
401,7,24,1
401,8,32,1
401,9,0,0
401,10,136,5
402,1,361,13
402,2,45,1
402,3,67,2
402,4,0,0
402,5,119,4
402,6,124,3
402,7,24,1
402,8,32,1
402,9,0,0
402,10,136,5
403,1,361,13
403,2,45,1
403,3,67,2
403,4,0,0
403,5,119,4
403,6,124,3
403,7,24,1
403,8,0,0
403,9,0,0
403,10,136,5
404,1,389,14
404,2,45,1
404,3,67,2
404,4,0,0
404,5,119,4
404,6,124,3
404,7,24,1
404,8,0,0
404,9,0,0
404,10,136,5
405,1,389,14
405,2,45,1
405,3,67,2
405,4,0,0
405,5,119,4
405,6,124,3
405,7,24,1
405,8,0,0
405,9,40,1
405,10,136,5
406,1,389,14
406,2,45,1
406,3,67,2
406,4,0,0
406,5,119,4
406,6,124,3
406,7,35,2
406,8,0,0
406,9,40,1
406,10,136,5
407,1,389,14
407,2,45,1
407,3,67,2
407,4,0,0
407,5,119,4
407,6,147,4
407,7,35,2
407,8,0,0
407,9,40,1
407,10,136,5
408,1,389,14
408,2,45,1
408,3,67,2
408,4,0,0
408,5,130,5
408,6,147,4
408,7,35,2
408,8,0,0
408,9,40,1
408,10,136,5
409,1,389,14
409,2,45,1
409,3,67,2
409,4,36,1
409,5,130,5
409,6,147,4
409,7,35,2
409,8,0,0
409,9,40,1
409,10,136,5
410,1,389,14
410,2,45,1
410,3,67,2
410,4,36,1
410,5,130,5
410,6,147,4
410,7,35,2
410,8,30,1
410,9,40,1
410,10,136,5
411,1,389,14
411,2,45,1
411,3,67,2
411,4,36,1
411,5,130,5
411,6,147,4
411,7,35,2
411,8,55,2
411,9,40,1
411,10,136,5
412,1,420,15
412,2,45,1
412,3,67,2
412,4,36,1
412,5,130,5
412,6,147,4
412,7,35,2
412,8,55,2
412,9,40,1
412,10,136,5
413,1,461,16
413,2,45,1
413,3,67,2
413,4,36,1
413,5,130,5
413,6,147,4
413,7,35,2
413,8,55,2
413,9,40,1
413,10,136,5
414,1,461,16
414,2,45,1
414,3,20,1
414,4,36,1
414,5,130,5
414,6,147,4
414,7,35,2
414,8,55,2
414,9,40,1
414,10,136,5
415,1,461,16
415,2,45,1
415,3,0,0
415,4,36,1
415,5,130,5
415,6,147,4
415,7,35,2
415,8,25,1
415,9,40,1
415,10,136,5
416,1,461,16
416,2,45,1
416,3,0,0
416,4,36,1
416,5,130,5
416,6,147,4
416,7,52,3
416,8,25,1
416,9,40,1
416,10,136,5
417,1,461,16
417,2,45,1
417,3,0,0
417,4,36,1
417,5,130,5
417,6,147,4
417,7,52,3
417,8,25,1
417,9,40,1
417,10,136,5
418,1,461,16
418,2,45,1
418,3,0,0
418,4,0,0
418,5,130,5
418,6,182,5
418,7,52,3
418,8,25,1
418,9,40,1
418,10,136,5
419,1,461,16
419,2,45,1
419,3,0,0
419,4,0,0
419,5,130,5
419,6,228,6
419,7,52,3
419,8,25,1
419,9,40,1
419,10,136,5
420,1,427,15
420,2,45,1
420,3,18,1
420,4,0,0
420,5,130,5
420,6,228,6
420,7,52,3
420,8,25,1
420,9,40,1
420,10,102,4
421,1,403,14
421,2,82,2
421,3,18,1
421,4,0,0
421,5,130,5
421,6,228,6
421,7,52,3
421,8,25,1
421,9,40,1
421,10,77,3
422,1,410,14
422,2,82,2
422,3,18,1
422,4,0,0
422,5,130,5
422,6,228,6
422,7,52,3
422,8,25,1
422,9,40,1
422,10,77,3
423,1,394,13
423,2,82,2
423,3,64,2
423,4,0,0
423,5,130,5
423,6,228,6
423,7,52,3
423,8,25,1
423,9,40,1
423,10,77,3
424,1,382,12
424,2,82,2
424,3,64,2
424,4,0,0
424,5,150,6
424,6,228,6
424,7,52,3
424,8,25,1
424,9,40,1
424,10,77,3
425,1,349,11
425,2,127,3
425,3,64,2
425,4,0,0
425,5,150,6
425,6,228,6
425,7,52,3
425,8,25,1
425,9,40,1
425,10,77,3
426,1,327,10
426,2,127,3
426,3,64,2
426,4,0,0
426,5,150,6
426,6,228,6
426,7,52,3
426,8,25,1
426,9,40,1
426,10,77,3
427,1,301,9
427,2,127,3
427,3,64,2
427,4,0,0
427,5,150,6
427,6,228,6
427,7,28,2
427,8,25,1
427,9,40,1
427,10,77,3
428,1,257,8
428,2,127,3
428,3,64,2
428,4,32,1
428,5,150,6
428,6,228,6
428,7,28,2
428,8,25,1
428,9,40,1
428,10,77,3
429,1,257,8
429,2,127,3
429,3,64,2
429,4,32,1
429,5,189,7
429,6,228,6
429,7,28,2
429,8,25,1
429,9,40,1
429,10,77,3
430,1,282,9
430,2,127,3
430,3,64,2
430,4,32,1
430,5,189,7
430,6,228,6
430,7,28,2
430,8,25,1
430,9,40,1
430,10,77,3
431,1,282,9
431,2,127,3
431,3,64,2
431,4,32,1
431,5,189,7
431,6,255,7
431,7,28,2
431,8,25,1
431,9,40,1
431,10,77,3
432,1,282,9
432,2,168,4
432,3,64,2
432,4,0,0
432,5,173,6
432,6,222,6
432,7,28,2
432,8,25,1
432,9,40,1
432,10,77,3
433,1,282,9
433,2,188,5
433,3,64,2
433,4,0,0
433,5,125,5
433,6,180,5
433,7,28,2
433,8,25,1
433,9,40,1
433,10,77,3
434,1,282,9
434,2,188,5
434,3,64,2
434,4,0,0
434,5,94,4
434,6,131,4
434,7,28,2
434,8,25,1
434,9,40,1
434,10,77,3
435,1,282,9
435,2,188,5
435,3,64,2
435,4,41,1
435,5,70,3
435,6,131,4
435,7,28,2
435,8,25,1
435,9,40,1
435,10,77,3
436,1,282,9
436,2,188,5
436,3,64,2
436,4,41,1
436,5,59,2
436,6,131,4
436,7,28,2
436,8,25,1
436,9,40,1
436,10,77,3
437,1,282,9
437,2,188,5
437,3,64,2
437,4,41,1
437,5,39,1
437,6,131,4
437,7,28,2
437,8,13,1
437,9,40,1
437,10,77,3
438,1,282,9
438,2,188,5
438,3,64,2
438,4,41,1
438,5,39,1
438,6,131,4
438,7,73,3
438,8,13,1
438,9,40,1
438,10,77,3
439,1,282,9
439,2,188,5
439,3,64,2
439,4,41,1
439,5,49,2
439,6,131,4
439,7,73,3
439,8,13,1
439,9,40,1
439,10,77,3
440,1,282,9
440,2,188,5
440,3,64,2
440,4,41,1
440,5,10,1
440,6,131,4
440,7,73,3
440,8,13,1
440,9,40,1
440,10,91,4
441,1,282,9
441,2,215,6
441,3,64,2
441,4,41,1
441,5,10,1
441,6,131,4
441,7,73,3
441,8,13,1
441,9,40,1
441,10,91,4
442,1,282,9
442,2,215,6
442,3,64,2
442,4,41,1
442,5,10,1
442,6,131,4
442,7,73,3
442,8,13,1
442,9,40,1
442,10,111,5
443,1,282,9
443,2,215,6
443,3,64,2
443,4,41,1
443,5,10,1
443,6,131,4
443,7,73,3
443,8,13,1
443,9,0,0
443,10,111,5
444,1,282,9
444,2,215,6
444,3,64,2
444,4,41,1
444,5,10,1
444,6,131,4
444,7,73,3
444,8,13,1
444,9,0,0
444,10,111,5
445,1,255,8
445,2,215,6
445,3,64,2
445,4,41,1
445,5,10,1
445,6,131,4
445,7,73,3
445,8,13,1
445,9,0,0
445,10,111,5
446,1,240,7
446,2,261,7
446,3,64,2
446,4,41,1
446,5,10,1
446,6,131,4
446,7,73,3
446,8,13,1
446,9,0,0
446,10,111,5
447,1,198,6
447,2,285,8
447,3,64,2
447,4,41,1
447,5,10,1
447,6,131,4
447,7,73,3
447,8,13,1
447,9,0,0
447,10,111,5
448,1,170,5
448,2,285,8
448,3,64,2
448,4,41,1
448,5,10,1
448,6,131,4
448,7,73,3
448,8,13,1
448,9,0,0
448,10,111,5
449,1,142,4
449,2,285,8
449,3,64,2
449,4,41,1
449,5,10,1
449,6,131,4
449,7,73,3
449,8,13,1
449,9,0,0
449,10,111,5
450,1,111,3
450,2,285,8
450,3,64,2
450,4,41,1
450,5,54,2
450,6,131,4
450,7,73,3
450,8,13,1
450,9,0,0
450,10,111,5
451,1,70,2
451,2,285,8
451,3,64,2
451,4,41,1
451,5,44,1
451,6,108,3
451,7,73,3
451,8,13,1
451,9,0,0
451,10,111,5
452,1,25,1
452,2,285,8
452,3,64,2
452,4,52,2
452,5,44,1
452,6,73,2
452,7,73,3
452,8,13,1
452,9,0,0
452,10,111,5
453,1,0,0
453,2,329,9
453,3,64,2
453,4,52,2
453,5,44,1
453,6,73,2
453,7,73,3
453,8,13,1
453,9,0,0
453,10,111,5
454,1,22,1
454,2,329,9
454,3,64,2
454,4,52,2
454,5,44,1
454,6,73,2
454,7,73,3
454,8,13,1
454,9,0,0
454,10,111,5
455,1,22,1
455,2,329,9
455,3,64,2
455,4,52,2
455,5,44,1
455,6,73,2
455,7,92,4
455,8,13,1
455,9,0,0
455,10,111,5
456,1,22,1
456,2,329,9
456,3,64,2
456,4,82,3
456,5,44,1
456,6,73,2
456,7,92,4
456,8,13,1
456,9,0,0
456,10,88,4
457,1,22,1
457,2,329,9
457,3,64,2
457,4,82,3
457,5,44,1
457,6,73,2
457,7,107,5
457,8,13,1
457,9,0,0
457,10,45,3
458,1,55,2
458,2,329,9
458,3,64,2
458,4,82,3
458,5,44,1
458,6,73,2
458,7,107,5
458,8,13,1
458,9,0,0
458,10,34,2
459,1,55,2
459,2,329,9
459,3,64,2
459,4,41,2
459,5,84,2
459,6,73,2
459,7,107,5
459,8,13,1
459,9,0,0
459,10,20,1
460,1,55,2
460,2,329,9
460,3,64,2
460,4,41,2
460,5,84,2
460,6,73,2
460,7,107,5
460,8,13,1
460,9,0,0
460,10,20,1
461,1,55,2
461,2,329,9
461,3,64,2
461,4,41,2
461,5,84,2
461,6,73,2
461,7,107,5
461,8,13,1
461,9,0,0
461,10,0,0
462,1,55,2
462,2,329,9
462,3,64,2
462,4,41,2
462,5,84,2
462,6,73,2
462,7,96,4
462,8,13,1
462,9,0,0
462,10,0,0
463,1,55,2
463,2,329,9
463,3,64,2
463,4,41,2
463,5,84,2
463,6,73,2
463,7,123,4
463,8,13,1
463,9,0,0
463,10,0,0
464,1,55,2
464,2,329,9
464,3,64,2
464,4,69,3
464,5,84,2
464,6,73,2
464,7,123,4
464,8,13,1
464,9,0,0
464,10,0,0
465,1,55,2
465,2,329,9
465,3,64,2
465,4,69,3
465,5,84,2
465,6,73,2
465,7,123,4
465,8,13,1
465,9,0,0
465,10,0,0
466,1,98,3
466,2,329,9
466,3,64,2
466,4,69,3
466,5,84,2
466,6,27,1
466,7,123,4
466,8,13,1
466,9,0,0
466,10,0,0
467,1,98,3
467,2,352,10
467,3,64,2
467,4,69,3
467,5,84,2
467,6,0,0
467,7,123,4
467,8,13,1
467,9,0,0
467,10,0,0
468,1,76,2
468,2,352,10
468,3,64,2
468,4,69,3
468,5,84,2
468,6,0,0
468,7,123,4
468,8,0,0
468,9,0,0
468,10,34,1
469,1,76,2
469,2,352,10
469,3,64,2
469,4,69,3
469,5,84,2
469,6,0,0
469,7,123,4
469,8,0,0
469,9,0,0
469,10,34,1
470,1,76,2
470,2,352,10
470,3,64,2
470,4,69,3
470,5,84,2
470,6,0,0
470,7,123,4
470,8,0,0
470,9,0,0
470,10,34,1
471,1,76,2
471,2,352,10
471,3,82,3
471,4,69,3
471,5,84,2
471,6,0,0
471,7,123,4
471,8,0,0
471,9,0,0
471,10,34,1
472,1,86,3
472,2,352,10
472,3,82,3
472,4,69,3
472,5,84,2
472,6,0,0
472,7,123,4
472,8,0,0
472,9,0,0
472,10,34,1
473,1,86,3
473,2,352,10
473,3,82,3
473,4,112,4
473,5,84,2
473,6,0,0
473,7,123,4
473,8,0,0
473,9,0,0
473,10,34,1
474,1,86,3
474,2,352,10
474,3,82,3
474,4,112,4
474,5,84,2
474,6,32,1
474,7,123,4
474,8,0,0
474,9,0,0
474,10,34,1
475,1,86,3
475,2,352,10
475,3,82,3
475,4,112,4
475,5,84,2
475,6,78,2
475,7,123,4
475,8,0,0
475,9,0,0
475,10,0,0
476,1,86,3
476,2,352,10
476,3,82,3
476,4,141,4
476,5,84,2
476,6,78,2
476,7,123,4
476,8,0,0
476,9,0,0
476,10,0,0
477,1,86,3
477,2,352,10
477,3,82,3
477,4,111,3
477,5,128,3
477,6,78,2
477,7,123,4
477,8,0,0
477,9,0,0
477,10,0,0
478,1,86,3
478,2,397,11
478,3,82,3
478,4,83,2
478,5,128,3
478,6,78,2
478,7,123,4
478,8,0,0
478,9,0,0
478,10,0,0
479,1,86,3
479,2,397,11
479,3,64,2
479,4,83,2
479,5,84,2
479,6,46,1
479,7,152,5
479,8,0,0
479,9,0,0
479,10,0,0
480,1,86,3
480,2,397,11
480,3,18,1
480,4,83,2
480,5,44,1
480,6,46,1
480,7,152,5
480,8,39,1
480,9,0,0
480,10,0,0
481,1,86,3
481,2,432,12
481,3,18,1
481,4,83,2
481,5,44,1
481,6,46,1
481,7,152,5
481,8,39,1
481,9,0,0
481,10,0,0
482,1,86,3
482,2,465,13
482,3,0,0
482,4,83,2
482,5,44,1
482,6,46,1
482,7,152,5
482,8,39,1
482,9,0,0
482,10,0,0
483,1,86,3
483,2,431,13
483,3,0,0
483,4,83,2
483,5,44,1
483,6,46,1
483,7,152,5
483,8,39,1
483,9,0,0
483,10,0,0
484,1,86,3
484,2,394,12
484,3,0,0
484,4,83,2
484,5,44,1
484,6,88,2
484,7,152,5
484,8,39,1
484,9,0,0
484,10,0,0
485,1,86,3
485,2,349,11
485,3,35,1
485,4,83,2
485,5,44,1
485,6,88,2
485,7,152,5
485,8,39,1
485,9,0,0
485,10,0,0
486,1,86,3
486,2,308,10
486,3,35,1
486,4,83,2
486,5,44,1
486,6,88,2
486,7,152,5
486,8,39,1
486,9,0,0
486,10,19,1
487,1,86,3
487,2,288,9
487,3,35,1
487,4,83,2
487,5,44,1
487,6,88,2
487,7,152,5
487,8,39,1
487,9,0,0
487,10,19,1
488,1,86,3
488,2,261,8
488,3,35,1
488,4,83,2
488,5,44,1
488,6,88,2
488,7,152,5
488,8,39,1
488,9,0,0
488,10,44,2
489,1,86,3
489,2,215,7
489,3,35,1
489,4,83,2
489,5,44,1
489,6,88,2
489,7,152,5
489,8,39,1
489,9,0,0
489,10,84,3
490,1,86,3
490,2,233,7
490,3,35,1
490,4,83,2
490,5,44,1
490,6,88,2
490,7,152,5
490,8,0,0
490,9,0,0
490,10,84,3
491,1,86,3
491,2,189,6
491,3,35,1
491,4,83,2
491,5,44,1
491,6,88,2
491,7,107,4
491,8,0,0
491,9,0,0
491,10,84,3
492,1,86,3
492,2,166,5
492,3,35,1
492,4,83,2
492,5,75,2
492,6,88,2
492,7,88,3
492,8,0,0
492,9,0,0
492,10,84,3
493,1,86,3
493,2,166,5
493,3,35,1
493,4,83,2
493,5,106,3
493,6,88,2
493,7,73,2
493,8,0,0
493,9,0,0
493,10,84,3
494,1,86,3
494,2,166,5
494,3,35,1
494,4,83,2
494,5,106,3
494,6,88,2
494,7,29,1
494,8,0,0
494,9,0,0
494,10,84,3
495,1,86,3
495,2,166,5
495,3,35,1
495,4,83,2
495,5,106,3
495,6,88,2
495,7,29,1
495,8,0,0
495,9,0,0
495,10,84,3
496,1,86,3
496,2,166,5
496,3,35,1
496,4,115,3
496,5,106,3
496,6,42,1
496,7,29,1
496,8,0,0
496,9,0,0
496,10,84,3
497,1,86,3
497,2,166,5
497,3,35,1
497,4,115,3
497,5,106,3
497,6,56,2
497,7,29,1
497,8,0,0
497,9,0,0
497,10,84,3
498,1,86,3
498,2,166,5
498,3,35,1
498,4,115,3
498,5,106,3
498,6,56,2
498,7,29,1
498,8,0,0
498,9,0,0
498,10,84,3
499,1,86,3
499,2,166,5
499,3,35,1
499,4,115,3
499,5,106,3
499,6,56,2
499,7,29,1
499,8,0,0
499,9,0,0
499,10,84,3
500,1,86,3
500,2,166,5
500,3,35,1
500,4,72,2
500,5,106,3
500,6,56,2
500,7,29,1
500,8,0,0
500,9,0,0
500,10,84,3
501,1,130,4
501,2,166,5
501,3,35,1
501,4,32,1
501,5,106,3
501,6,56,2
501,7,29,1
501,8,0,0
501,9,0,0
501,10,84,3
502,1,130,4
502,2,166,5
502,3,35,1
502,4,32,1
502,5,106,3
502,6,56,2
502,7,29,1
502,8,0,0
502,9,0,0
502,10,84,3
503,1,130,4
503,2,166,5
503,3,35,1
503,4,32,1
503,5,106,3
503,6,31,2
503,7,29,1
503,8,0,0
503,9,0,0
503,10,84,3
504,1,130,4
504,2,166,5
504,3,35,1
504,4,32,1
504,5,106,3
504,6,31,2
504,7,29,1
504,8,0,0
504,9,0,0
504,10,84,3
505,1,130,4
505,2,166,5
505,3,35,1
505,4,68,2
505,5,106,3
505,6,31,2
505,7,29,1
505,8,0,0
505,9,0,0
505,10,84,3
506,1,130,4
506,2,166,5
506,3,35,1
506,4,68,2
506,5,62,2
506,6,31,2
506,7,29,1
506,8,0,0
506,9,0,0
506,10,84,3
507,1,130,4
507,2,166,5
507,3,35,1
507,4,103,3
507,5,31,1
507,6,31,2
507,7,29,1
507,8,0,0
507,9,0,0
507,10,84,3
508,1,130,4
508,2,166,5
508,3,35,1
508,4,103,3
508,5,42,2
508,6,31,2
508,7,29,1
508,8,0,0
508,9,0,0
508,10,84,3
509,1,130,4
509,2,190,6
509,3,35,1
509,4,103,3
509,5,42,2
509,6,31,2
509,7,29,1
509,8,0,0
509,9,0,0
509,10,84,3
510,1,130,4
510,2,190,6
510,3,35,1
510,4,103,3
510,5,42,2
510,6,31,2
510,7,29,1
510,8,0,0
510,9,0,0
510,10,84,3
511,1,130,4
511,2,190,6
511,3,39,1
511,4,103,3
511,5,42,2
511,6,31,2
511,7,29,1
511,8,0,0
511,9,0,0
511,10,84,3
512,1,130,4
512,2,190,6
512,3,39,1
512,4,103,3
512,5,42,2
512,6,31,2
512,7,29,1
512,8,19,1
512,9,0,0
512,10,84,3
513,1,130,4
513,2,190,6
513,3,39,1
513,4,103,3
513,5,42,2
513,6,31,2
513,7,29,1
513,8,19,1
513,9,0,0
513,10,119,4
514,1,130,4
514,2,222,7
514,3,39,1
514,4,103,3
514,5,11,1
514,6,31,2
514,7,29,1
514,8,19,1
514,9,0,0
514,10,119,4
515,1,130,4
515,2,222,7
515,3,39,1
515,4,103,3
515,5,11,1
515,6,31,2
515,7,29,1
515,8,19,1
515,9,0,0
515,10,119,4
516,1,130,4
516,2,222,7
516,3,39,1
516,4,103,3
516,5,11,1
516,6,74,3
516,7,0,0
516,8,19,1
516,9,0,0
516,10,119,4
517,1,130,4
517,2,222,7
517,3,39,1
517,4,103,3
517,5,11,1
517,6,74,3
517,7,32,1
517,8,19,1
517,9,0,0
517,10,119,4
518,1,130,4
518,2,222,7
518,3,39,1
518,4,103,3
518,5,11,1
518,6,74,3
518,7,32,1
518,8,43,2
518,9,0,0
518,10,119,4
519,1,130,4
519,2,222,7
519,3,39,1
519,4,103,3
519,5,11,1
519,6,74,3
519,7,32,1
519,8,60,3
519,9,0,0
519,10,119,4
520,1,144,5
520,2,222,7
520,3,39,1
520,4,103,3
520,5,0,0
520,6,74,3
520,7,32,1
520,8,60,3
520,9,0,0
520,10,119,4
521,1,190,6
521,2,222,7
521,3,39,1
521,4,103,3
521,5,0,0
521,6,74,3
521,7,32,1
521,8,60,3
521,9,0,0
521,10,119,4
522,1,218,7
522,2,222,7
522,3,39,1
522,4,103,3
522,5,0,0
522,6,74,3
522,7,32,1
522,8,60,3
522,9,0,0
522,10,119,4
523,1,218,7
523,2,222,7
523,3,39,1
523,4,103,3
523,5,49,1
